,Query Index,No_index_exe_list,Exe_list_whatif,Exe_list_rainbow,Exe_list_lib,Exe_list_AIMEETAI,Whatif Ratio (%),Rainbow Ratio (%),Lib Ratio (%),Tree Model Ratio (%)
36,37,3.5862555503845215,0.5455236434936523,0.5211303234100342,0.11096572875976562,0.10701560974121094,84.78848939152815,85.46867851193265,96.90580531139595,97.01595136660754
37,38,6.23759651184082,2.1821420192718506,1.8291935920715332,0.23038554191589355,0.23283171653747559,65.0163005072628,70.67470477452048,96.30650136669544,96.26728474508585
38,39,0.2939474582672119,0.28546810150146484,0.07705259323120117,0.21539735794067383,0.220977783203125,2.8846504799639874,73.7869503327507,26.722496867155215,24.82405375921097
39,40,0.20720791816711426,0.2239212989807129,0.07235074043273926,0.2051389217376709,0.21420598030090332,-8.065995238714384,65.08302333582252,0.9985122420730578,-3.3773140503950674
40,41,0.2290959358215332,0.24631857872009277,0.07132482528686523,0.19940590858459473,0.31038665771484375,-7.517655359882109,68.8668308186717,12.959648162448042,-35.48326669427973
41,42,0.20351219177246094,0.2239828109741211,0.06605291366577148,0.22588419914245605,0.4132521152496338,-10.058669715742417,67.54351024845595,-10.99295682246319,-103.06012708647691
42,43,2.9792017936706543,3.0668373107910156,2.40836501121521,0.22813963890075684,0.3291511535644531,-2.941577079691074,19.16072901366376,92.34225625852395,88.95169993977117
43,44,2.550034284591675,2.622544527053833,1.5281164646148682,0.8691363334655762,0.8510463237762451,-2.8435006893944146,40.07466982509381,65.9166804651512,66.62608307195684
44,45,2.499260187149048,2.4690990447998047,0.9506320953369141,0.8324716091156006,0.8466877937316895,1.2068028172628371,61.96346021814889,66.69127874736338,66.12246303585054
45,46,3.518270254135132,2.058457374572754,0.08756899833679199,0.8379123210906982,0.8165841102600098,41.49234635533227,97.51102126865128,76.18396937796709,76.79018235451774
46,47,1.3223917484283447,0.6126782894134521,0.04689168930053711,0.11346149444580078,0.10248827934265137,53.668926765338874,96.45402435728539,91.41997864243714,92.24977927573595
47,48,1.7010142803192139,0.39885711669921875,0.07095456123352051,0.06058311462402344,0.062198638916015625,76.55180668886749,95.82869103131779,96.4384123446245,96.34343816888219
48,49,1.7459604740142822,0.699209451675415,0.8085799217224121,0.06375432014465332,0.06853199005126953,59.952733061144,53.688532257357515,96.34846715641446,96.07482580097006
49,50,1.515674352645874,0.6436247825622559,0.4940216541290283,10.869377136230469,5.6303558349609375,57.53541772091766,67.4058181913135,-617.1314284797439,-271.47529910578544
