,Query Index,No_index_exe_list,Exe_list_whatif,Exe_list_rainbow,Exe_list_lib,Exe_list_AIMEETAI,Whatif Ratio (%),Rainbow Ratio (%),Lib Ratio (%),Tree Model Ratio (%)
15,16,1.1845974922180176,0.2655818462371826,0.2372598648071289,0.22859978675842285,0.4311025142669678,77.58041461493285,79.97126734053032,80.70232393195455,63.60767964654562
16,17,2.1841132640838623,6.178330183029175,0.8047037124633789,0.796576738357544,0.8590736389160156,-182.87590596272065,63.15650265505274,63.52859755688209,60.667166257224366
17,18,2.5025060176849365,0.20140838623046875,1.2538621425628662,1.2079670429229736,1.2913086414337158,91.95173219136586,49.89573916298464,51.72970476848396,48.39937916999285
18,19,5.569328546524048,5.8566529750823975,4.079399824142456,8.486169576644897,6.060248851776123,-5.159049715924476,26.752394116010485,-52.37329788958708,-8.814712602266397
19,20,3.0798323154449463,2.8812055587768555,2.95794415473938,2.9417531490325928,3.1172077655792236,6.449271788986831,3.9576232801478715,4.483333904898166,-1.2135547103277171
20,21,2.381032705307007,0.05818629264831543,0.05902838706970215,0.05414152145385742,0.0609889030456543,97.55625815140523,97.52089137884853,97.72613281064207,97.43855248566229
21,22,0.4337029457092285,0.13751482963562012,0.18709087371826172,0.3877897262573242,0.19891023635864258,68.29285320837654,56.86197763487297,10.586328708656344,54.13675689166294
22,23,4.231875658035278,5.3413543701171875,3.114518642425537,3.7950682640075684,3.950777292251587,-26.217185988801095,26.403351749906882,10.321839045490892,6.642406074714308
23,24,0.6670403480529785,0.20796871185302734,0.22183513641357422,0.20668506622314453,0.2167665958404541,68.82216908466386,66.74337061302394,69.01460806285006,67.50322578339177
24,25,2.254286289215088,5.856485366821289,0.8682520389556885,0.826331377029419,0.8819897174835205,-159.79332770818732,61.48439339273087,63.34399135625598,60.874990825117536
25,26,1.2042210102081299,0.2267138957977295,0.2332468032836914,0.20911264419555664,0.2959918975830078,81.17339808258738,80.63089737627327,82.63502775462995,75.42046725028901
26,27,4.129765272140503,4.0583202838897705,2.9222412109375,3.8230104446411133,3.918909788131714,1.7300011875421117,29.239532555251742,7.427899826868253,5.105749845668598
27,28,2.4560279846191406,0.20329022407531738,1.2646796703338623,1.349457025527954,1.2219915390014648,91.72280505969715,48.50711481082827,45.055307432206796,50.24521110287916
28,29,4.045557022094727,5.370242357254028,2.9199163913726807,3.963035821914673,3.8190200328826904,-32.74420130341903,27.824119758401196,2.0397982213417305,5.599648898156892
29,30,2.984619379043579,2.941657304763794,2.98207426071167,2.9112212657928467,3.0794761180877686,1.4394490158926847,0.08527446915943977,2.4592118434295243,-3.178185456752823
30,31,0.381458044052124,0.13673806190490723,0.259746789932251,0.2384040355682373,0.37070608139038086,64.15383971134116,31.906852147347013,37.50189849564143,2.818648821120147
31,32,2.051846504211426,1.985748052597046,1.970740556716919,1.9125347137451172,1.9591145515441895,3.221413077377497,3.95282723771181,6.789581490641254,4.519439074848119
32,33,2.970038652420044,6.342883586883545,2.893740177154541,3.0737557411193848,2.9948806762695312,-113.56232457497626,2.5689387982655876,-3.492112421325903,-0.8364208940259262
33,34,2.4767816066741943,0.05892181396484375,0.24106979370117188,0.25136685371398926,0.21044540405273438,97.62103312597013,90.26681266319324,89.8510691036856,91.5032716858989
34,35,2.500852584838867,0.06547999382019043,0.06600666046142578,0.06859874725341797,0.05733895301818848,97.38169317867212,97.3606336950213,97.25698557086932,97.7072237937654
35,36,1.9821763038635254,1.8703110218048096,1.8378663063049316,1.8432204723358154,1.8341033458709717,5.643558640100555,7.280381532021867,7.010266001912472,7.470221377580784
36,37,2.449054479598999,0.10718274116516113,0.11355924606323242,0.11096572875976562,0.10701560974121094,95.62350523199832,95.36313924376944,95.46903796203281,95.63032955646077
37,38,0.6603131294250488,0.2449355125427246,0.23211669921875,0.23038554191589355,0.23283171653747559,62.906157453510566,64.84748085792876,65.10965303438748,64.73919627492369
38,39,0.6527183055877686,0.21116209030151367,0.2290511131286621,0.21539735794067383,0.220977783203125,67.64881749235398,64.90812174749672,66.99995141905666,66.14499987032906
39,40,0.664320707321167,0.21410202980041504,0.22074675559997559,0.2051389217376709,0.21420598030090332,67.7712846459704,66.77105603254134,69.12049865721013,67.7556370078127
40,41,1.1942956447601318,0.20912384986877441,0.2423844337463379,0.19940590858459473,0.31038665771484375,82.48977539302876,79.70482143095987,83.30347184472532,74.01090265407579
41,42,1.2087514400482178,0.24350929260253906,0.23691821098327637,0.22588419914245605,0.4132521152496338,79.85447755968545,80.39975770586668,81.31260144488883,65.81165477385915
42,43,1.1761209964752197,0.2487010955810547,0.24440646171569824,0.22813963890075684,0.3291511535644531,78.85412331499903,79.21927569967944,80.6023666285628,72.01383577447356
43,44,2.24113392829895,6.137548446655273,0.8523387908935547,0.8691363334655762,0.8510463237762451,-173.85906612523388,61.96841339417449,61.218902516671015,62.02608362534584
44,45,2.261427164077759,6.338278293609619,0.825589656829834,0.8324716091156006,0.8466877937316895,-180.27779953702185,63.492538254420374,63.18821926528445,62.55958152528072
45,46,2.0914065837860107,5.951070547103882,0.8053505420684814,0.8379123210906982,0.8165841102600098,-184.54871440305197,61.49239711148946,59.935465079494456,60.95526730236395
46,47,2.3626677989959717,0.10878419876098633,0.11466407775878906,0.11346149444580078,0.10248827934265137,95.39570485502809,95.14683876389579,95.1977381460899,95.66217987199876
47,48,2.363949775695801,0.05608415603637695,0.06059694290161133,0.06058311462402344,0.062198638916015625,97.62752336733257,97.43662308207139,97.43720804701988,97.36886800407135
48,49,2.3467535972595215,0.06327176094055176,0.06947040557861328,0.06375432014465332,0.06853199005126953,97.30386006377326,97.0397230599864,97.28329722306151,97.07971087670647
49,50,5.70133113861084,5.437966585159302,3.95939302444458,10.869377136230469,5.6303558349609375,4.619351990765235,30.55318261325709,-90.64630473084311,1.244890042769834
